"id","feature_name_id","tag_id","checkout_count","denial_count","min_duration","max_duration","mean_duration","median_duration","stddev_duration","ckout_count","user_count","host_count"
21083,4085,493,57,0,0,0,0,0,0,0,0,0
9247,2150,54,290,0,0,0,0,0,0,0,0,0
23052,7253,505,26,0,0,0,0,0,0,0,0,0
18826,5853,38,7463,3010,89,82123,6749.13705583756,1780,14979.0924848569,197,11,7
11342,6628,38,149,25,0,4504,1766.06896551724,1108,1679.51929625785,29,1,2
9949,7254,4,0,122091,0,0,0,0,0,0,0,0
21348,7255,4,4,85995,0,0,0,0,0,0,0,0
23878,7256,616,0,0,0,0,0,0,0,0,0,0
9361,5604,17,35,0,1829,23400,9019.33333333333,1829,12454.0226566894,3,2,2
7206,2706,17,189,16,1199,23400,6991.66666666667,4500,6999.5105627213,18,4,5
23879,7257,616,0,0,0,0,0,0,0,0,0,0
23880,7258,616,0,0,0,0,0,0,0,0,0,0
23881,7259,616,0,0,0,0,0,0,0,0,0,0
23882,7260,616,0,0,0,0,0,0,0,0,0,0
23883,7261,616,0,0,0,0,0,0,0,0,0,0
23884,7262,616,0,0,0,0,0,0,0,0,0,0
23885,7263,616,0,0,0,0,0,0,0,0,0,0
23886,7264,616,0,0,0,0,0,0,0,0,0,0
7491,1612,111,0,0,0,0,0,0,0,0,0,0
18617,4522,473,0,0,0,0,0,0,0,0,0,0
23887,7265,616,0,0,0,0,0,0,0,0,0,0
23888,7266,616,0,0,0,0,0,0,0,0,0,0
23889,7267,616,0,0,0,0,0,0,0,0,0,0
23890,7268,616,0,0,0,0,0,0,0,0,0,0
23891,7269,616,0,0,0,0,0,0,0,0,0,0
23892,7270,616,0,0,0,0,0,0,0,0,0,0
23893,7271,616,0,0,0,0,0,0,0,0,0,0
23894,7272,616,0,0,0,0,0,0,0,0,0,0
23895,7273,616,0,0,0,0,0,0,0,0,0,0
23896,7274,616,0,0,0,0,0,0,0,0,0,0
23897,7275,616,0,0,0,0,0,0,0,0,0,0
21744,3950,547,30400,0,120,370,204.587301587302,242.5,81.5711978425003,126,8,9
22021,5542,547,25302,0,120,371,214.521739130435,242,86.4559869596052,115,8,9
8959,5513,51,121,0,0,0,0,0,0,0,0,0
17976,981,451,323,0,0,0,0,0,0,0,0,0
318,7276,67,19035,97,113,117000,6168.83542039356,1822,12816.1137349343,559,20,28
3993,5352,46,387,0,113,2332,1222.5,1222.5,1569.06994745295,2,1,1
23857,5350,615,0,0,0,0,0,0,0,0,0,0
8053,6874,28,0,0,0,0,0,0,0,0,0,0
11468,7277,36,371,0,0,0,0,0,0,0,0,0
4583,7277,5,0,0,0,0,0,0,0,0,0,0
12486,7278,303,0,8,0,0,0,0,0,0,0,0
19654,7277,495,0,0,0,0,0,0,0,0,0,0
3201,7277,2,3,0,0,0,0,0,0,0,0,0
12471,7278,302,0,0,0,0,0,0,0,0,0,0
3984,7279,46,0,0,0,0,0,0,0,0,0,0
10687,7280,22,7750,1199,0,7616,485.710526315789,121,1375.04621787929,114,15,16
21336,7281,4,37356,73769,119,611,242.074074074074,242,149.699929546127,216,14,22
3174,2298,2,1,0,0,0,0,0,0,0,0,0
9954,6719,4,3,49258,0,0,0,0,0,0,0,0
7718,3578,2,72,0,0,0,0,0,0,0,0,0
18051,4473,454,328,18,120,94725,13786.5416666667,1876,23949.2742796087,24,1,2
20030,2725,505,85,0,7779,7955,7867,7867,101.613647377374,4,1,1
21341,7282,4,46450,51532,119,93652,1118.15073529412,240,8191.5210034455,272,16,26
21343,7283,4,19744,126162,118,93652,1783.47878787879,122,10611.0211685246,165,9,17
19872,6350,499,894,0,118,28487,3684.81818181818,1695,6652.47641133804,33,3,3
18177,7284,221,34,1,16711,16711,16711,16711,0,2,1,1
14318,4656,360,0,0,0,0,0,0,0,0,0,0
6807,7285,185,0,0,0,0,0,0,0,0,0,0
9911,7286,4,0,191565,0,0,0,0,0,0,0,0
11311,2734,38,22658,120,0,525658,6627.22786647315,1309,27004.4894675486,689,16,20
9688,6027,29,852,127,22,112496,4297.81818181818,396,13470.1940241046,88,4,4
8578,2833,65,60,11924,0,0,0,0,0,0,0,0
10684,4335,22,352,3,11,6058,2029,18,3489.21810725555,3,2,2
20005,4413,505,94,0,23320,23320,23320,23320,0,2,1,1
9901,7287,4,0,102243,0,0,0,0,0,0,0,0
7047,7288,190,0,0,0,0,0,0,0,0,0,0
7048,7289,190,0,0,0,0,0,0,0,0,0,0
7049,7290,190,0,0,0,0,0,0,0,0,0,0
17569,7291,329,0,0,0,0,0,0,0,0,0,0
7050,7292,190,0,0,0,0,0,0,0,0,0,0
18190,6376,22,0,0,0,0,0,0,0,0,0,0
18191,6362,22,0,0,0,0,0,0,0,0,0,0
12687,7293,316,0,0,0,0,0,0,0,0,0,0
12642,7294,316,0,0,0,0,0,0,0,0,0,0
9681,7295,29,0,0,0,0,0,0,0,0,0,0
6458,7296,1,0,0,0,0,0,0,0,0,0,0
21958,7297,554,0,0,0,0,0,0,0,0,0,0
21934,5281,551,0,0,0,0,0,0,0,0,0,0
21728,5281,546,35671347,13945718,0,0,0,0,0,0,0,0
13296,5281,337,0,0,0,0,0,0,0,0,0,0
6454,5281,1,0,0,0,0,0,0,0,0,0,0
6835,5281,186,0,0,0,0,0,0,0,0,0,0
10070,7298,62,5,1,0,0,0,0,0,0,0,0
17571,7288,329,0,0,0,0,0,0,0,0,0,0
17570,7290,329,0,0,0,0,0,0,0,0,0,0
17565,7292,329,0,0,0,0,0,0,0,0,0,0
9883,5601,25,558,0,485,4496,1275.33333333333,608,1587.45994175181,6,1,3
14345,4656,361,0,0,0,0,0,0,0,0,0,0
3681,7299,120,0,0,0,0,0,0,0,0,0,0
20268,7299,506,0,0,0,0,0,0,0,0,0,0
6611,7299,13,0,0,0,0,0,0,0,0,0,0
12741,7299,317,0,0,0,0,0,0,0,0,0,0
9407,7300,253,0,0,0,0,0,0,0,0,0,0
12480,7301,302,0,0,0,0,0,0,0,0,0,0
18172,7301,221,0,0,0,0,0,0,0,0,0,0
12487,7301,303,0,0,0,0,0,0,0,0,0,0
18173,7302,221,0,0,0,0,0,0,0,0,0,0
12491,7302,303,0,0,0,0,0,0,0,0,0,0
12481,7302,302,0,0,0,0,0,0,0,0,0,0
13116,7303,329,0,0,0,0,0,0,0,0,0,0
7046,7291,190,0,0,0,0,0,0,0,0,0,0
3946,7304,40,15465,108116,0,2931186,7748.78756476684,0,115343.379208998,1544,40,47
24033,731,90,0,0,0,0,0,0,0,0,0,0
15562,7169,371,0,0,0,0,0,0,0,0,0,0
4863,852,35,0,0,0,0,0,0,0,0,0,0
15564,7305,371,0,0,0,0,0,0,0,0,0,0
14771,7305,368,0,0,0,0,0,0,0,0,0,0
14975,7305,369,0,0,0,0,0,0,0,0,0,0
15565,7306,371,0,0,0,0,0,0,0,0,0,0
14977,7306,369,0,0,0,0,0,0,0,0,0,0
14772,7306,368,0,0,0,0,0,0,0,0,0,0
706,5175,22,0,2,0,0,0,0,0,0,0,0
14768,5879,368,0,0,0,0,0,0,0,0,0,0
22023,5541,550,31640,0,121,379,247.226666666667,244,93.6096526505212,150,9,10
14769,3359,368,0,0,0,0,0,0,0,0,0,0
707,3359,22,0,2,0,0,0,0,0,0,0,0
20330,7307,507,0,0,0,0,0,0,0,0,0,0
15561,3359,371,0,0,0,0,0,0,0,0,0,0
14973,3359,369,0,0,0,0,0,0,0,0,0,0
14974,7169,369,0,0,0,0,0,0,0,0,0,0
20336,7308,507,0,0,0,0,0,0,0,0,0,0
20320,7309,507,0,0,0,0,0,0,0,0,0,0
20337,7310,507,0,0,0,0,0,0,0,0,0,0
20321,7311,507,0,0,0,0,0,0,0,0,0,0
20335,7312,507,0,0,0,0,0,0,0,0,0,0
20333,7313,507,0,0,0,0,0,0,0,0,0,0
20334,7314,507,0,0,0,0,0,0,0,0,0,0
20331,7315,507,0,0,0,0,0,0,0,0,0,0
6970,1820,25,6,0,0,0,0,0,0,0,0,0
20344,7316,507,0,0,0,0,0,0,0,0,0,0
20345,7317,507,0,0,0,0,0,0,0,0,0,0
20327,7318,507,0,0,0,0,0,0,0,0,0,0
20329,7319,507,0,0,0,0,0,0,0,0,0,0
20342,7320,507,0,0,0,0,0,0,0,0,0,0
20346,7321,507,0,0,0,0,0,0,0,0,0,0
20347,7322,507,0,0,0,0,0,0,0,0,0,0
20343,7323,507,0,0,0,0,0,0,0,0,0,0
20328,7324,507,0,0,0,0,0,0,0,0,0,0
20324,7325,507,0,0,0,0,0,0,0,0,0,0
20338,7326,507,0,0,0,0,0,0,0,0,0,0
20323,7327,507,0,0,0,0,0,0,0,0,0,0
20340,7328,507,0,0,0,0,0,0,0,0,0,0
20341,7329,507,0,0,0,0,0,0,0,0,0,0
20322,7330,507,0,0,0,0,0,0,0,0,0,0
20325,7331,507,0,0,0,0,0,0,0,0,0,0
20326,7332,507,0,0,0,0,0,0,0,0,0,0
22266,1647,29,0,0,0,0,0,0,0,0,0,0
12314,1755,294,0,0,0,0,0,0,0,0,0,0
21746,4086,548,28906,0,0,0,0,0,0,0,0,0
12365,1820,295,0,0,0,0,0,0,0,0,0,0
12120,1820,292,0,0,0,0,0,0,0,0,0,0
12315,1820,294,0,0,0,0,0,0,0,0,0,0
12366,5085,295,0,0,0,0,0,0,0,0,0,0
12121,5085,292,0,0,0,0,0,0,0,0,0,0
12316,5085,294,0,0,0,0,0,0,0,0,0,0
12293,5085,293,0,0,0,0,0,0,0,0,0,0
595,5085,46,0,0,0,0,0,0,0,0,0,0
12421,7333,295,0,0,0,0,0,0,0,0,0,0
12294,7333,293,0,0,0,0,0,0,0,0,0,0
12122,7333,292,0,0,0,0,0,0,0,0,0,0
12317,7333,294,0,0,0,0,0,0,0,0,0,0
6944,7333,25,0,0,0,0,0,0,0,0,0,0
5107,5815,160,0,0,0,0,0,0,0,0,0,0
5341,5815,161,0,0,0,0,0,0,0,0,0,0
13494,5815,343,0,11,0,0,0,0,0,0,0,0
1262,5815,3,0,0,0,0,0,0,0,0,0,0
4900,5815,35,0,0,0,0,0,0,0,0,0,0
1455,5815,20,0,2,0,0,0,0,0,0,0,0
21784,3942,548,18046,0,0,0,0,0,0,0,0,0
5439,4085,42,929,0,1936,533063,128583.555555556,17617,189169.703021705,18,7,7
21152,7334,506,521,102713,0,0,0,0,0,0,0,0
22741,2714,566,1348,85,119,15383,1691.66666666667,245.5,4334.90961074546,12,1,1
11391,5841,38,7444,2845,0,82123,6366.76056338028,1661,14487.1499994821,213,11,8
6692,3803,13,45,0,0,0,0,0,0,0,0,0
10745,7335,22,162,31,0,0,0,0,0,0,0,0
7182,5671,38,42749,3375,1,1542810,13740.5288461538,1416.5,77366.4913734264,936,30,41
1274,2787,38,9636,982,0,82123,6196.08035714286,1774,14146.5534151307,224,12,8
19897,7336,20,4,0,0,0,0,0,0,0,0,0
11259,2714,38,53021,0,0,1542810,15158.6860198625,1405,87578.2040037089,1309,37,47
1318,7337,20,40,0,727,727,727,727,0,1,1,1
1226,2743,12,149,0,156,37752,14076.2,9745,14080.6168437324,5,4,4
17993,979,451,19,0,0,0,0,0,0,0,0,0
14378,5118,363,0,0,0,0,0,0,0,0,0,0
23098,7338,22,26,0,0,0,0,0,0,0,0,0
9707,6034,29,1980,8,8,14703,2668.84146341463,1538,2967.3007831224,82,14,17
14293,7339,355,0,0,0,0,0,0,0,0,0,0
15664,5560,372,0,0,0,0,0,0,0,0,0,0
12821,2170,317,0,0,0,0,0,0,0,0,0,0
12513,6692,305,102,1,0,1,0.105263157894737,0,0.315301767642306,19,3,3
11837,954,283,0,0,0,0,0,0,0,0,0,0
13277,5160,337,3,0,0,0,0,0,0,0,0,0
2629,4526,48,0,0,0,0,0,0,0,0,0,0
11728,959,282,0,0,0,0,0,0,0,0,0,0
6966,2605,25,33,0,2,2,2,2,0,1,1,1
2548,4527,48,0,0,0,0,0,0,0,0,0,0
19320,909,455,1,0,0,0,0,0,0,0,0,0
8165,6190,48,0,0,0,0,0,0,0,0,0,0
1809,5184,102,0,0,0,0,0,0,0,0,0,0
2734,6815,121,0,0,0,0,0,0,0,0,0,0
15126,4167,370,0,0,0,0,0,0,0,0,0,0
15137,4146,370,0,0,0,0,0,0,0,0,0,0
15400,6419,371,0,0,0,0,0,0,0,0,0,0
18041,7340,454,0,0,0,0,0,0,0,0,0,0
12422,2515,296,0,0,0,0,0,0,0,0,0,0
16718,7341,410,0,0,0,0,0,0,0,0,0,0
9446,682,255,0,0,0,0,0,0,0,0,0,0
19324,3947,485,0,0,0,0,0,0,0,0,0,0
21562,260,543,0,0,0,0,0,0,0,0,0,0
795,5503,22,20400,6728,17,842362,20579.1419068736,6215,56834.3227998504,451,52,58
20216,3563,506,14,0,0,0,0,0,0,0,0,0
796,4971,22,20280,6422,16,785100,20288.6991150442,6193.5,54543.7928371123,452,52,58
18322,6617,469,13351,14,118,1429021,72978.6418604651,11860.5,137566.001285917,430,60,75
22241,7342,29,3,0,0,0,0,0,0,0,0,0
19773,2773,496,3,0,0,0,0,0,0,0,0,0
17901,5417,64,0,0,0,0,0,0,0,0,0,0
20506,3843,497,0,0,0,0,0,0,0,0,0,0
20927,4139,185,0,0,0,0,0,0,0,0,0,0
12425,7343,296,0,0,0,0,0,0,0,0,0,0
12455,7343,299,0,0,0,0,0,0,0,0,0,0
1560,7344,99,5,0,0,0,0,0,0,0,0,0
20545,4390,38,2,0,0,0,0,0,0,0,0,0
22082,4489,38,0,0,0,0,0,0,0,0,0,0
18869,5496,38,2,0,0,0,0,0,0,0,0,0
18871,5854,38,2,0,0,0,0,0,0,0,0,0
22083,4498,38,0,0,0,0,0,0,0,0,0,0
18815,4750,38,2,0,0,0,0,0,0,0,0,0
4135,7345,46,85,0,110,110,110,110,0,1,1,1
20588,2655,518,89,0,0,0,0,0,0,0,0,0
20601,4806,518,94,0,27718,27718,27718,27718,0,2,1,1
6730,2135,17,21,0,0,0,0,0,0,0,0,0
20610,7346,518,119,0,27718,27718,27718,27718,0,2,1,1
20611,7347,518,120,0,27718,27718,27718,27718,0,2,1,1
17912,5499,22,13266,23710,116,275733,15002.7523219814,5126,33180.9406670964,323,34,36
19644,3453,495,74,13,0,0,0,0,0,0,0,0
19645,3864,495,74,13,0,0,0,0,0,0,0,0
19646,3967,495,86,16,0,0,0,0,0,0,0,0
19647,3454,495,86,16,0,0,0,0,0,0,0,0
11852,4627,36,85,1,0,0,0,0,0,0,0,0
19129,4346,482,9,0,0,0,0,0,0,0,0,0
20132,2180,506,5,0,0,0,0,0,0,0,0,0
6398,7348,181,73,7,0,0,0,0,0,0,0,0
22736,7349,565,123,0,7472,7472,7472,7472,0,1,1,1
20155,282,506,2,0,0,0,0,0,0,0,0,0
5566,7350,165,29,0,0,0,0,0,0,0,0,0
8553,2440,65,1,0,0,0,0,0,0,0,0,0
8025,3417,28,9,0,0,0,0,0,0,0,0,0
8027,2788,28,40,0,928,2278,1605.25,1607.5,625.202567173232,4,1,1
8020,3227,28,80,0,0,0,0,0,0,0,0,0
815,5299,22,1119,105,5,2684,508.21875,238,848.130305507926,32,6,5
20591,2658,518,89,0,0,0,0,0,0,0,0,0
2406,2174,13,0,0,0,0,0,0,0,0,0,0
19668,5672,495,92,0,0,0,0,0,0,0,0,0
3318,3127,53,0,0,0,0,0,0,0,0,0,0
13039,3127,318,0,0,0,0,0,0,0,0,0,0
2407,3127,13,0,0,0,0,0,0,0,0,0,0
12806,3127,317,0,0,0,0,0,0,0,0,0,0
12679,3127,316,0,0,0,0,0,0,0,0,0,0
7816,5590,209,0,0,0,0,0,0,0,0,0,0
1819,5190,102,0,0,0,0,0,0,0,0,0,0
254,6496,57,21,2,989,13254,7121.5,7121.5,8672.66467125301,2,1,1
6409,6695,181,352,0,0,0,0,0,0,0,0,0
17941,6503,450,2,0,0,0,0,0,0,0,0,0
12433,4529,297,124,1,0,0,0,0,0,0,0,0
22074,7351,211,322,0,1104,32856,13297.5,9259.5,13451.3829735087,6,4,4
17913,4934,22,13240,23319,116,275733,15093.1931464174,5126,33262.7986376121,321,34,36
6974,5356,25,6882,2620,82,306312,24055.3076923077,3873.5,57177.5237623352,78,17,19
20576,7352,518,62,0,6562,6562,6562,6562,0,2,1,1
857,1937,38,1,0,0,0,0,0,0,0,0,0
6087,5860,38,5,0,0,0,0,0,0,0,0,0
22558,415,22,0,0,0,0,0,0,0,0,0,0
3990,5361,46,1586,1731,114,32400,13616.9230769231,14226,10599.6430872423,13,6,5
1584,5954,31,10831,0,110,1298518,36066.0224215247,10444,103546.952678937,223,28,29
1582,5953,31,16153,0,110,1320044,39400.5912806539,18000,110852.212171368,367,46,57
1016,1764,88,128,0,0,0,0,0,0,0,0,0
1005,510,88,131,0,0,0,0,0,0,0,0,0
4136,7353,46,84,0,0,0,0,0,0,0,0,0
22076,7354,211,86,2,13263,13263,13263,13263,0,1,1,1
23982,1025,69,0,0,0,0,0,0,0,0,0,0
23997,1025,50,0,0,0,0,0,0,0,0,0,0
21943,521,46,0,0,0,0,0,0,0,0,0,0
20307,4461,506,22,3,0,0,0,0,0,0,0,0
24004,522,50,0,0,0,0,0,0,0,0,0,0
23988,522,69,0,0,0,0,0,0,0,0,0,0
20146,6773,506,253,87,0,0,0,0,0,0,0,0
20493,7355,513,393,0,240,49759,7406.90909090909,2062.5,14205.8428552986,22,3,1
21207,979,51,3,0,0,0,0,0,0,0,0,0
23976,637,69,0,0,0,0,0,0,0,0,0,0
23991,637,50,0,0,0,0,0,0,0,0,0,0
23993,5695,50,0,0,0,0,0,0,0,0,0,0
23978,5695,69,0,0,0,0,0,0,0,0,0,0
23989,638,50,0,0,0,0,0,0,0,0,0,0
23974,638,69,0,0,0,0,0,0,0,0,0,0
23980,951,69,0,0,0,0,0,0,0,0,0,0
23995,951,50,0,0,0,0,0,0,0,0,0,0
23990,639,50,0,0,0,0,0,0,0,0,0,0
23975,639,69,0,0,0,0,0,0,0,0,0,0
23998,1140,50,0,0,0,0,0,0,0,0,0,0
23983,1140,69,0,0,0,0,0,0,0,0,0,0
23977,731,69,0,0,0,0,0,0,0,0,0,0
23992,731,50,0,0,0,0,0,0,0,0,0,0
24003,1141,50,0,0,0,0,0,0,0,0,0,0
23987,1141,69,0,0,0,0,0,0,0,0,0,0
23985,1142,69,0,0,0,0,0,0,0,0,0,0
24001,1142,50,0,0,0,0,0,0,0,0,0,0
24002,1143,50,0,0,0,0,0,0,0,0,0,0
23986,1143,69,0,0,0,0,0,0,0,0,0,0
23994,1144,50,0,0,0,0,0,0,0,0,0,0
23979,1144,69,0,0,0,0,0,0,0,0,0,0
23984,1145,69,0,0,0,0,0,0,0,0,0,0
24000,1145,50,0,0,0,0,0,0,0,0,0,0
23999,1079,50,0,0,0,0,0,0,0,0,0,0
23996,1146,50,0,0,0,0,0,0,0,0,0,0
23981,1146,69,0,0,0,0,0,0,0,0,0,0
6350,7352,22,7,0,0,0,0,0,0,0,0,0
6358,4012,22,7,0,0,0,0,0,0,0,0,0
6362,7199,22,8,0,0,0,0,0,0,0,0,0
6365,4327,22,7,0,0,0,0,0,0,0,0,0
23485,6198,599,0,3,0,0,0,0,0,0,0,0
23484,6199,599,0,1,0,0,0,0,0,0,0,0
1235,5583,92,1425,64,121,26287,5443.09756097561,3206,6224.89950041315,41,4,5
3265,7356,67,328,0,614,614,614,614,0,1,1,1
664,7357,20,777911,0,117,23458,2026.94400845995,1830,1046.05388539053,17967,1138,5
23483,6827,599,0,9,0,0,0,0,0,0,0,0
3960,1721,40,713,0,460,363008,51544.84,2537,104819.450083099,25,4,5
6,3148,20,6116989,5582,0,1821222,5387.6159415886,1919,28855.2550018502,115183,6050,2855
13216,5538,334,0,0,0,0,0,0,0,0,0,0
3279,131,139,123,41,0,0,0,0,0,0,0,0
20097,3536,506,38,0,0,0,0,0,0,0,0,0
239,4804,38,34039,1,3,313152,10297.3504043127,3600,19654.6128545804,1113,69,87
10063,5583,121,737,478,121,22100,6336.83333333333,4899,5804.48335687423,30,1,2
3390,6688,140,278,0,0,0,0,0,0,0,0,0
3414,6623,140,416,0,0,0,0,0,0,0,0,0
19658,1490,495,48,0,856,4726,2791,2791,2234.34554176385,4,1,1
19125,2833,482,0,2421,0,0,0,0,0,0,0,0
17875,7358,51,245,4,0,0,0,0,0,0,0,0
8815,7359,197,742,0,732,91693,25788.35,21279,25367.8580434604,20,5,7
7204,2726,17,79,9,0,0,0,0,0,0,0,0
22473,3694,563,0,0,0,0,0,0,0,0,0,0
22474,1949,563,0,0,0,0,0,0,0,0,0,0
22475,2304,563,0,0,0,0,0,0,0,0,0,0
22492,5206,563,0,0,0,0,0,0,0,0,0,0
22480,2357,563,0,0,0,0,0,0,0,0,0,0
22481,2674,563,0,0,0,0,0,0,0,0,0,0
22484,2717,563,0,1,0,0,0,0,0,0,0,0
24450,6815,54,0,0,0,0,0,0,0,0,0,0
22551,2738,563,1,0,0,0,0,0,0,0,0,0
22487,5253,563,0,0,0,0,0,0,0,0,0,0
22493,4261,563,0,0,0,0,0,0,0,0,0,0
22494,4274,563,0,0,0,0,0,0,0,0,0,0
22488,5841,563,0,0,0,0,0,0,0,0,0,0
22489,4390,563,0,0,0,0,0,0,0,0,0,0
22495,5842,563,0,0,0,0,0,0,0,0,0,0
22496,4275,563,0,0,0,0,0,0,0,0,0,0
22497,4276,563,0,0,0,0,0,0,0,0,0,0
22498,4277,563,0,0,0,0,0,0,0,0,0,0
22499,4489,563,0,0,0,0,0,0,0,0,0,0
22503,2152,563,0,0,0,0,0,0,0,0,0,0
22504,640,563,0,0,0,0,0,0,0,0,0,0
22505,5843,563,0,0,0,0,0,0,0,0,0,0
22506,5496,563,0,0,0,0,0,0,0,0,0,0
22507,4280,563,0,0,0,0,0,0,0,0,0,0
22508,4281,563,0,0,0,0,0,0,0,0,0,0
22509,4282,563,0,0,0,0,0,0,0,0,0,0
22510,4283,563,0,0,0,0,0,0,0,0,0,0
22511,2153,563,0,0,0,0,0,0,0,0,0,0
22512,5853,563,0,0,0,0,0,0,0,0,0,0
22513,5854,563,0,0,0,0,0,0,0,0,0,0
22514,2154,563,0,0,0,0,0,0,0,0,0,0
22515,2155,563,0,0,0,0,0,0,0,0,0,0
22516,641,563,0,0,0,0,0,0,0,0,0,0
22517,4293,563,0,0,0,0,0,0,0,0,0,0
22518,2156,563,0,0,0,0,0,0,0,0,0,0
22519,642,563,0,0,0,0,0,0,0,0,0,0
22520,5855,563,0,0,0,0,0,0,0,0,0,0
22521,4288,563,0,0,0,0,0,0,0,0,0,0
22522,4295,563,0,0,0,0,0,0,0,0,0,0
22523,643,563,0,0,0,0,0,0,0,0,0,0
22524,4108,563,0,0,0,0,0,0,0,0,0,0
22525,4291,563,0,0,0,0,0,0,0,0,0,0
22526,4296,563,0,0,0,0,0,0,0,0,0,0
22527,644,563,0,0,0,0,0,0,0,0,0,0
22528,645,563,0,0,0,0,0,0,0,0,0,0
22529,646,563,0,0,0,0,0,0,0,0,0,0
22530,5254,563,0,0,0,0,0,0,0,0,0,0
22531,5255,563,0,0,0,0,0,0,0,0,0,0
22532,2157,563,0,0,0,0,0,0,0,0,0,0
22533,2158,563,0,0,0,0,0,0,0,0,0,0
22534,749,563,0,0,0,0,0,0,0,0,0,0
22535,5209,563,0,0,0,0,0,0,0,0,0,0
22536,4498,563,0,0,0,0,0,0,0,0,0,0
22537,4297,563,0,0,0,0,0,0,0,0,0,0
22538,2159,563,0,0,0,0,0,0,0,0,0,0
22539,5856,563,0,0,0,0,0,0,0,0,0,0
22540,4750,563,0,0,0,0,0,0,0,0,0,0
22541,1892,563,0,0,0,0,0,0,0,0,0,0
22542,5857,563,0,0,0,0,0,0,0,0,0,0
22543,4298,563,0,0,0,0,0,0,0,0,0,0
22544,4299,563,0,0,0,0,0,0,0,0,0,0
22545,4300,563,0,0,0,0,0,0,0,0,0,0
22546,2160,563,0,0,0,0,0,0,0,0,0,0
22547,4301,563,0,0,0,0,0,0,0,0,0,0
22548,647,563,0,0,0,0,0,0,0,0,0,0
22549,648,563,0,0,0,0,0,0,0,0,0,0
22552,1895,563,0,0,0,0,0,0,0,0,0,0
22553,2787,563,0,0,0,0,0,0,0,0,0,0
22490,419,563,0,0,0,0,0,0,0,0,0,0
22491,4273,563,0,0,0,0,0,0,0,0,0,0
22500,4278,563,0,0,0,0,0,0,0,0,0,0
22501,4279,563,0,0,0,0,0,0,0,0,0,0
22502,2151,563,0,0,0,0,0,0,0,0,0,0
24451,7360,51,0,0,0,0,0,0,0,0,0,0
22371,7361,20,2,0,0,0,0,0,0,0,0,0
20130,3540,506,120,9300,51310,51310,51310,51310,0,1,1,1
21910,3956,551,224,0,19568,19568,19568,19568,0,2,1,1
22368,4111,530,1,0,0,0,0,0,0,0,0,0
19213,7362,483,22,0,0,0,0,0,0,0,0,0
3330,6641,53,2299,890,112,119,114.857142857143,115,1.69343581742116,28,5,5
7205,4252,17,113,13,0,0,0,0,0,0,0,0
22377,3732,454,1,0,0,0,0,0,0,0,0,0
22384,5595,454,1,0,0,0,0,0,0,0,0,0
20752,5226,38,9,1,87,87,87,87,0,2,1,1
1684,1768,41,2,0,0,0,0,0,0,0,0,0
9689,7363,29,616,23,1,82,13.2307692307692,2,25.0071784565747,13,1,1
20730,7364,36,95,0,0,0,0,0,0,0,0,0
20409,3922,483,141,0,0,0,0,0,0,0,0,0
10719,4378,22,6223,2,0,239371,2527.55833333333,240,13607.5511085601,360,41,42
22550,2734,563,110,7,0,0,0,0,0,0,0,0
24420,7365,506,0,0,0,0,0,0,0,0,0,0
24421,7366,506,0,0,0,0,0,0,0,0,0,0
24422,7367,506,0,0,0,0,0,0,0,0,0,0
24423,7368,506,0,0,0,0,0,0,0,0,0,0
24424,7369,506,0,0,0,0,0,0,0,0,0,0
3537,2035,129,0,0,0,0,0,0,0,0,0,0
16304,2035,389,0,0,0,0,0,0,0,0,0,0
22408,7370,43,555,0,1230,1336,1283,1283,74.953318805774,2,1,1
22410,7371,43,0,0,0,0,0,0,0,0,0,0
22412,7372,43,1015,0,1845,1943,1894,1894,69.2964645562817,2,1,1
22413,7373,43,237,0,0,0,0,0,0,0,0,0
22404,7374,506,31,4,0,0,0,0,0,0,0,0
22414,7375,43,0,0,0,0,0,0,0,0,0,0
22415,7376,43,0,0,0,0,0,0,0,0,0,0
21306,7377,509,0,0,0,0,0,0,0,0,0,0
2377,2035,79,0,0,0,0,0,0,0,0,0,0
9530,2035,128,0,0,0,0,0,0,0,0,0,0
1659,4183,31,33,0,0,0,0,0,0,0,0,0
1531,4502,96,76,0,0,0,0,0,0,0,0,0
8579,1354,65,0,388,0,0,0,0,0,0,0,0
1657,4177,31,30,0,0,0,0,0,0,0,0,0
1636,4187,31,30,0,0,0,0,0,0,0,0,0
20253,5622,506,6570,877,84,61192,4371.95384615385,1306,10269.4300958708,130,6,10
10700,2652,22,55,0,13233,13233,13233,13233,0,2,1,1
6307,7346,22,54,0,13233,13233,13233,13233,0,2,1,1
6308,7347,22,53,0,13233,13233,13233,13233,0,2,1,1
10711,2695,22,55,0,13233,13233,13233,13233,0,2,1,1
4153,5767,25,1344,12,112,1771743,244159.629032258,15414.5,437476.466262678,62,3,6
9701,884,29,164,0,32,1133189,346231.333333333,186150.5,421351.919641369,6,2,2
5556,7378,165,10,0,0,0,0,0,0,0,0,0
19643,5670,495,86,16,0,0,0,0,0,0,0,0
1731,7379,101,12,0,0,0,0,0,0,0,0,0
16305,7380,389,0,0,0,0,0,0,0,0,0,0
3525,7380,129,0,0,0,0,0,0,0,0,0,0
2363,7380,79,0,0,0,0,0,0,0,0,0,0
6456,7381,1,0,0,0,0,0,0,0,0,0,0
13297,7381,337,0,0,0,0,0,0,0,0,0,0
21729,5284,546,35671347,13945718,0,0,0,0,0,0,0,0
